@relation 'Empathyabase-4tst-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst,36,37,38'

@attribute utterance_idx {1,2,3,4,5,6,7,8}
@attribute ut_len numeric
@attribute Negative_score numeric
@attribute Neutral_score numeric
@attribute Positivity_score numeric
@attribute Happy numeric
@attribute Fear numeric
@attribute Sad numeric
@attribute Bored numeric
@attribute Angry numeric
@attribute Excited numeric
@attribute news numeric
@attribute query numeric
@attribute spam numeric
@attribute marketing numeric
@attribute feedback numeric
@attribute complaint numeric
@attribute suggestion numeric
@attribute appreciation numeric
@attribute IMPACT numeric
@attribute EDUCATION numeric
@attribute POLITICS numeric
@attribute ENTERTAINMENT numeric
@attribute TASTE numeric
@attribute SPORTS numeric
@attribute HEALTHYLIVING numeric
@attribute GREEN numeric
@attribute BUSINESS numeric
@attribute WORLDPOST numeric
@attribute TECH numeric
@attribute SCIENCE numeric
@attribute ARTS&CULTURE numeric
@attribute CRIME numeric
@attribute TRAVEL numeric
@attribute RELIGION numeric
@attribute Talker {1,2}
@attribute context_encoded {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@attribute Empathy {1,2,3,4,5}

@data
1,30,0.018,0.232,0.75,0.469549,0.173306,0.035059,0.01598,0.027758,0.278348,0.012,0.037,0.452,0.196,0.304,0,0,0,0.090419,0,0,0.248466,0.554982,0,0,0,0,0,0,0,0,0,0,0,1,22,3
3,74,0.068,0.257,0.675,0.309687,0.367046,0.142189,0,0.052963,0.128116,0.012,0.433,0.088,0.178,0.29,0,0,0,0,0,0,0.033267,0.94852,0.005252,0,0,0,0,0,0,0,0,0,0,1,22,3
4,17,0.054,0.355,0.59,0.080989,0.358475,0.268473,0.106042,0.126815,0.059206,0,0.899,0.061,0.005,0.035,0,0,0,0,0,0,0.421036,0.215042,0,0.13394,0,0,0,0,0,0,0,0,0,2,22,3
2,16,0.111,0.887,0.002,0.031713,0.330872,0.36368,0.098493,0.097274,0.077967,0,0.946,0.046,0,0.008,0,0,0,0.688206,0,0.256146,0.033132,0,0,0,0,0,0,0,0,0,0,0,0,2,14,4
1,49,0.127,0.748,0.125,0.120579,0.347709,0.218264,0.051635,0.053813,0.208001,0.031,0.041,0.666,0.056,0.206,0,0,0,0.324433,0.57547,0,0,0,0,0,0,0.031941,0,0,0,0,0,0,0,1,26,4
4,27,0.059,0.156,0.785,0.126997,0.124592,0.317517,0.025598,0.321369,0.083926,0.012,0.023,0.465,0.084,0.416,0,0,0,0.249096,0.154076,0,0,0,0,0,0,0,0,0.386148,0,0,0,0,0,2,29,1
1,45,0.814,0.156,0.03,0.022546,0.184858,0.309735,0.066513,0.392427,0.023921,0.008,0.18,0.153,0.015,0.644,0.641,0.065,0.294,0.080712,0,0.116509,0.74939,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3
3,95,0.864,0.1,0.036,0.039718,0.290799,0.438105,0.00937,0.171319,0.050689,0.022,0.131,0.162,0.005,0.679,0.493,0.045,0.462,0.324806,0,0,0.23596,0,0,0.182711,0,0,0,0,0,0,0,0,0,1,6,4
4,47,0.423,0.32,0.256,0.173275,0.142193,0.333292,0.10004,0.098567,0.152633,0.128,0.077,0.256,0.028,0.511,0.072,0.089,0.839,0.27193,0,0,0.174705,0,0,0,0,0,0,0,0,0,0,0.357675,0,2,16,2
1,128,0.082,0.565,0.353,0.153495,0.379437,0.20628,0.017708,0.118762,0.124317,0.086,0.064,0.465,0.039,0.346,0,0,0,0.996215,0,0.001073,0.000932,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
3,75,0.872,0.107,0.022,0.043291,0.308326,0.476819,0.02572,0.100356,0.045488,0.009,0.058,0.178,0.001,0.755,0.792,0.065,0.143,0.286942,0,0,0.322474,0,0,0.257738,0,0,0,0,0,0,0,0,0,1,12,4
2,42,0.384,0.61,0.007,0.18548,0.147656,0.499898,0.08774,0.050413,0.028812,0,0.577,0.095,0,0.328,0,0,0,0.230555,0,0.289254,0.283321,0,0,0,0,0,0,0,0,0,0,0,0,2,23,2
1,66,0.454,0.365,0.181,0.085255,0.224829,0.172315,0.016962,0.376289,0.12435,0.058,0.125,0.25,0.034,0.533,0.281,0.328,0.392,0.577387,0,0,0.307207,0,0,0.05477,0,0,0,0,0,0,0,0,0,1,31,5
6,36,0.011,0.172,0.817,0.351544,0.129809,0.041053,0.025062,0.03785,0.414683,0.021,0.006,0.632,0.037,0.304,0,0,0,0.471493,0,0.14297,0,0,0.309839,0,0,0,0,0,0,0,0,0,0,2,31,5
2,57,0.02,0.125,0.856,0.389736,0.323761,0.044933,0.037205,0.048222,0.156142,0.037,0.105,0.358,0.091,0.408,0.005,0.02,0.975,0.664973,0,0.015864,0.292011,0,0,0,0,0,0,0,0,0,0,0,0,2,22,4
3,42,0.026,0.248,0.727,0.489473,0.149692,0.09702,0,0.102841,0.160975,0.008,0.025,0.413,0.009,0.545,0.002,0.007,0.991,0.35371,0,0.01721,0.58722,0,0,0,0,0,0,0,0,0,0,0,0,1,22,4
2,31,0.156,0.704,0.141,0.055819,0.253315,0.263847,0.204313,0.143998,0.078708,0.001,0.647,0.251,0.015,0.086,0,0,0,0.82551,0,0.064149,0,0,0.045897,0,0,0,0,0,0,0,0,0,0,2,28,3
3,46,0.766,0.206,0.028,0.009868,0.048359,0.172402,0.647858,0.108928,0.012584,0.021,0.11,0.31,0.019,0.541,0.94,0.008,0.053,0.08377,0,0.330653,0.483678,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3
3,39,0.006,0.061,0.934,0.474575,0.138047,0.034395,0.013842,0.077281,0.261859,0.01,0.006,0.112,0.015,0.856,0,0.003,0.997,0,0,0.02176,0.907633,0,0.04056,0,0,0,0,0,0,0,0,0,0,1,31,3
4,50,0.019,0.329,0.651,0.232313,0.211922,0.078713,0.034777,0.096685,0.345591,0.028,0.15,0.381,0.08,0.361,0,0,0,0.044288,0,0,0.619871,0,0,0,0,0.216397,0,0,0,0,0,0,0,2,3,4
3,44,0.134,0.699,0.167,0.175922,0.297637,0.146635,0.084615,0.107841,0.187351,0.005,0.038,0.552,0.018,0.386,0,0,0,0.595516,0,0.038869,0.271913,0,0,0,0,0,0,0,0,0,0,0,0,1,24,4
3,48,0.132,0.484,0.384,0.15987,0.174233,0.2028,0.055134,0.248504,0.159459,0.002,0.187,0.254,0.056,0.502,0.074,0.574,0.352,0.363597,0,0,0.168029,0,0,0,0,0,0,0.211338,0,0,0,0,0,1,11,4
3,75,0.845,0.138,0.017,0.029916,0.144946,0.529304,0.070757,0.199448,0.025629,0.001,0.625,0.176,0.004,0.194,0,0,0,0.937652,0,0.008202,0,0,0,0.04231,0,0,0,0,0,0,0,0,0,1,23,5
3,36,0.858,0.134,0.008,0.009408,0.178717,0.457716,0.035151,0.311232,0.007776,0.001,0.156,0.296,0.001,0.546,0.893,0.009,0.098,0.870205,0,0,0.056343,0,0,0.037861,0,0,0,0,0,0,0,0,0,1,23,4
1,20,0.023,0.242,0.735,0.557251,0.154042,0.035806,0.033139,0.026958,0.192805,0.002,0.016,0.229,0.071,0.683,0.001,0.005,0.994,0.62294,0,0.021188,0.294076,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3
4,86,0.024,0.394,0.582,0.432423,0.234641,0.03557,0.009161,0.023239,0.264966,0.023,0.425,0.127,0.183,0.241,0,0,0,0.434859,0,0,0.441587,0,0,0,0,0.02317,0,0,0,0,0,0,0,2,7,3
1,130,0.031,0.109,0.86,0.626043,0.112932,0.067099,0.002651,0.01215,0.179126,0.005,0.012,0.317,0.026,0.639,0.002,0.004,0.995,0.801628,0,0.067757,0,0,0,0,0,0,0,0,0,0,0,0,0.035271,1,22,3
3,128,0.891,0.095,0.014,0.062846,0.071899,0.043422,0.023716,0.48143,0.316686,0.046,0.255,0.369,0.054,0.277,0,0,0,0.958493,0,0,0,0,0,0.017849,0,0,0,0,0,0,0,0,0.008828,1,8,5
5,15,0.009,0.268,0.723,0.482468,0.123297,0.046886,0.02316,0.170827,0.153363,0.006,0.041,0.446,0.003,0.504,0.002,0.044,0.954,0.124452,0,0.093866,0.565885,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5
3,40,0.869,0.124,0.008,0.021491,0.362028,0.373301,0.012088,0.186704,0.044387,0.008,0.307,0.243,0.001,0.441,0.753,0.054,0.193,0.625544,0,0.168403,0.06068,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4
1,81,0.79,0.189,0.022,0.017063,0.201088,0.704652,0.008317,0.040525,0.028356,0.011,0.042,0.376,0.001,0.57,0.565,0.052,0.382,0.075366,0,0,0.027048,0,0,0,0.869804,0,0,0,0,0,0,0,0,1,28,3
2,34,0.624,0.36,0.015,0.016793,0.172906,0.746664,0.011009,0.035668,0.01696,0.001,0.579,0.321,0.001,0.098,0,0,0,0.108454,0,0.035315,0.769979,0,0,0,0,0,0,0,0,0,0,0,0,2,28,3
3,29,0.064,0.691,0.245,0.217875,0.286128,0.212138,0.068351,0.062813,0.152695,0.003,0.135,0.282,0.011,0.569,0.11,0.652,0.238,0.149427,0,0,0.146306,0.217466,0,0,0,0,0,0,0,0,0,0,0,1,26,4
4,51,0.044,0.178,0.778,0.377912,0.065046,0.06042,0.090179,0.130179,0.276264,0.055,0.013,0.423,0.077,0.432,0.02,0.174,0.806,0,0,0.270308,0.30494,0,0,0,0,0.190594,0,0,0,0,0,0,0,2,26,4
2,29,0.22,0.437,0.344,0.242903,0.052642,0.022021,0.032956,0.333303,0.316177,0.008,0.016,0.638,0.05,0.288,0,0,0,0,0,0.199053,0.363833,0,0,0,0,0,0,0,0,0.09516,0,0,0,2,8,4
3,63,0.964,0.034,0.002,0.011821,0.607846,0.203904,0.012066,0.153839,0.010523,0.019,0.056,0.215,0.001,0.71,0.725,0.071,0.204,0.373419,0,0,0.442258,0,0,0.104505,0,0,0,0,0,0,0,0,0,1,12,2
5,56,0.312,0.606,0.083,0.079186,0.30604,0.386921,0.060104,0.095093,0.072657,0.001,0.057,0.331,0.004,0.607,0.432,0.182,0.386,0.672447,0,0.120656,0.058909,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4
2,40,0.081,0.534,0.385,0.584391,0.067924,0.122231,0,0.100719,0.124735,0.002,0.025,0.315,0.003,0.655,0.011,0.028,0.961,0.09496,0,0,0.659477,0,0,0.055047,0,0,0,0,0,0,0,0,0,2,8,4
2,44,0.176,0.358,0.465,0.144742,0.136063,0.18506,0.238261,0.162272,0.133602,0.016,0.028,0.268,0.206,0.483,0.221,0.374,0.405,0,0,0.3112,0.234458,0,0.137763,0,0,0,0,0,0,0,0,0,0,2,21,3
3,27,0.026,0.389,0.584,0.531857,0.111757,0.072098,0.04552,0.06682,0.171948,0.006,0.029,0.499,0.019,0.447,0,0,0,0.184715,0,0.204061,0.28016,0,0,0,0,0,0,0,0,0,0,0,0,1,21,3
